doc,1,2,3,4,5,6,7,8,9,10
291,0.086166172,0.098870435,0.102826178,0.098503447,0.083526924,0.113920649,0.085055663,0.099948394,0.085519139,0.145662998
755,0.097996438,0.096272981,0.103929137,0.104318046,0.102576567,0.097668113,0.091029234,0.105045807,0.10721125,0.093952427
1393,0.136545503,0.095398895,0.089720619,0.098867069,0.087407527,0.102504296,0.084378042,0.096000241,0.111333264,0.097844543
355,0.099270195,0.114033494,0.090924982,0.113959927,0.080442219,0.103189928,0.083898389,0.1099607,0.098867177,0.10545299
453,0.114096491,0.091768199,0.089569675,0.107079126,0.095618742,0.111676623,0.088437688,0.088143451,0.102192339,0.111417666
1031,0.099307685,0.163622079,0.093031914,0.091251179,0.077152132,0.08837526,0.064771509,0.094474411,0.113898553,0.114115278
1377,0.119314222,0.092570466,0.108531638,0.110780142,0.07902819,0.092619983,0.104173295,0.098518563,0.096406637,0.098056863
1005,0.081907023,0.09761265,0.116788405,0.080317569,0.106304215,0.101146402,0.11240773,0.108889162,0.082490493,0.11213635
1363,0.134265242,0.118325925,0.097454825,0.085781827,0.082768825,0.095740651,0.102791959,0.120121983,0.082690413,0.080058349
83,0.098469075,0.093887655,0.105215424,0.100226627,0.112764746,0.091617228,0.104867202,0.092518505,0.112165433,0.088268104
735,0.100319932,0.092894248,0.098582867,0.103756095,0.106000677,0.105711766,0.091821211,0.105536523,0.09734148,0.0980352
1279,0.105234436,0.110592827,0.099221218,0.101588754,0.09840438,0.096919457,0.089409218,0.098479757,0.103659147,0.096490807
1567,0.105419128,0.089344895,0.103734413,0.107734607,0.095743762,0.099983916,0.097971368,0.100207081,0.092414229,0.107446602
95,0.107985084,0.092074521,0.099197208,0.102189816,0.086638012,0.10571068,0.079095115,0.091351384,0.087964888,0.147793291
1641,0.098847494,0.101075462,0.092559369,0.099960498,0.095883757,0.099992667,0.09283021,0.118168754,0.09726651,0.10341528
379,0.10278062,0.095574158,0.09602954,0.100538392,0.106996926,0.103364398,0.093674604,0.099728039,0.107074452,0.094238871
959,0.095635632,0.100248576,0.103973196,0.101542739,0.103585119,0.099567052,0.101242659,0.096531221,0.103326481,0.094347324
491,0.100386388,0.104151377,0.074490249,0.109457456,0.086217198,0.132950705,0.085785411,0.093569872,0.120546481,0.092444863
359,0.094968742,0.099672277,0.09867621,0.101526824,0.089654883,0.11566793,0.094409503,0.098073365,0.111870637,0.09547963
685,0.10787433,0.08703283,0.100717582,0.099014838,0.102068257,0.109191824,0.087536214,0.09707012,0.100911631,0.108582374
1187,0.103759879,0.107820975,0.095735332,0.105395116,0.089220418,0.10439441,0.099615235,0.09785753,0.097743047,0.098458057
1883,0.089734967,0.108808596,0.102821756,0.096158941,0.102099844,0.102357711,0.088190068,0.088795392,0.129725021,0.091307703
1369,0.105245275,0.085578395,0.091305383,0.119023457,0.105527888,0.110374268,0.098283718,0.090169001,0.091972501,0.102520113
601,0.092967102,0.09543578,0.105626822,0.099585289,0.099727673,0.099465408,0.099482592,0.095736638,0.101586421,0.110386275
123,0.109552536,0.085769225,0.100398103,0.097913764,0.086716893,0.093764962,0.081737126,0.091675255,0.077528422,0.174943714
177,0.110107778,0.091765597,0.087048412,0.096588303,0.094447049,0.102021661,0.110506354,0.122550856,0.096873795,0.088090195
1417,0.102216232,0.103223425,0.099784869,0.106089582,0.103953316,0.103769682,0.094539565,0.087934808,0.107256127,0.091232394
587,0.071668756,0.119024138,0.081245827,0.080845635,0.089974181,0.111842319,0.087496429,0.134959322,0.101691788,0.121251605
1133,0.101166105,0.100237683,0.087539379,0.101799667,0.104852027,0.101473611,0.096926811,0.109813848,0.107768907,0.088421961
1205,0.115505035,0.094186272,0.089035461,0.10583824,0.095449296,0.102290515,0.091299185,0.10233306,0.104201898,0.099861037
209,0.113894162,0.096922392,0.094865748,0.107394223,0.102198606,0.094271279,0.098022408,0.092743974,0.112043121,0.087644089
1545,0.108416609,0.09267621,0.10185503,0.098115607,0.091283975,0.105002237,0.094687871,0.101010492,0.100347101,0.106604868
543,0.094467509,0.097165293,0.104329555,0.099079073,0.105190314,0.103239736,0.097184526,0.10432612,0.096788054,0.098229819
1483,0.107649125,0.09474615,0.120591653,0.082476925,0.089949374,0.124462353,0.096666697,0.081633513,0.104899101,0.096925109
1651,0.112050132,0.081770571,0.115456763,0.094565224,0.099630509,0.105292679,0.093433959,0.107368108,0.103604336,0.086827721
981,0.1041622,0.105917701,0.098781209,0.100100313,0.077639817,0.09125315,0.078201578,0.11552891,0.133443647,0.094971474
1769,0.07924352,0.119707189,0.088281672,0.106064685,0.081975218,0.103448342,0.102897705,0.105145558,0.09252024,0.120715871
1139,0.091786997,0.073873553,0.098942576,0.101065308,0.082097144,0.109446659,0.0635972,0.08579503,0.093461631,0.199933904
1681,0.110519988,0.104543116,0.092397697,0.107298606,0.091681428,0.0978969,0.095819961,0.102954259,0.108980996,0.087907049
897,0.107550366,0.105646315,0.101065426,0.111734476,0.090975113,0.10712226,0.090329167,0.096075392,0.102260486,0.087240998
1959,0.094965849,0.090982713,0.103700046,0.115245354,0.106078414,0.097055617,0.099802104,0.098841405,0.098011721,0.095316776
1919,0.120363911,0.09342029,0.093720169,0.101895021,0.113974486,0.096104118,0.095055184,0.092320179,0.096268696,0.096877946
1935,0.099418837,0.099653751,0.097199465,0.10123333,0.102968617,0.103218309,0.095527213,0.100327651,0.105799955,0.094652873
1293,0.116070982,0.108743223,0.091434656,0.097357473,0.091593877,0.105642019,0.094873689,0.109274651,0.098616638,0.086392794
699,0.117109594,0.093513851,0.09410798,0.100522457,0.098387194,0.103801606,0.092362286,0.098294026,0.10647789,0.095423116
891,0.104359065,0.09914134,0.098714279,0.109532934,0.097706785,0.109249504,0.094715986,0.089800687,0.090782497,0.105996924
1209,0.0964273,0.09991271,0.10061133,0.103960811,0.097808245,0.099939636,0.086329735,0.098882874,0.11276146,0.103365901
767,0.108068436,0.097937135,0.102840696,0.112211501,0.101506442,0.10014049,0.093613168,0.098369553,0.086242695,0.099069884
319,0.105497403,0.097321094,0.101788395,0.10007213,0.102830452,0.095755046,0.102751675,0.09577135,0.098406574,0.099805882
1253,0.076902643,0.109787646,0.081475928,0.099871044,0.105111937,0.089919493,0.098593889,0.136246044,0.097408052,0.104683324
1899,0.079221318,0.10916194,0.097860497,0.097012253,0.095505472,0.101615108,0.135152064,0.084982973,0.103353369,0.096135005
471,0.104916921,0.096798362,0.098227625,0.099511671,0.097027908,0.102014282,0.101543643,0.099216037,0.106695932,0.094047619
1153,0.106400377,0.099396963,0.101077177,0.111068706,0.094950697,0.102523996,0.088521083,0.097436428,0.103425703,0.09519887
1381,0.110662598,0.137054183,0.091457387,0.090430265,0.095878414,0.085346006,0.074471119,0.075137257,0.083955966,0.155606807
1715,0.096614952,0.103150614,0.109962578,0.111782034,0.091172193,0.099821024,0.095204942,0.102228477,0.095745375,0.09431781
1781,0.106179867,0.088259603,0.09858241,0.096207055,0.095418465,0.118451358,0.072798907,0.093959213,0.115699972,0.114443149
1301,0.090376507,0.095968676,0.101216631,0.120281487,0.096228031,0.092797353,0.092840125,0.100286087,0.109329749,0.100675354
1701,0.100848853,0.109615418,0.097923041,0.104787966,0.095228274,0.098139226,0.094802178,0.100168466,0.102276444,0.096210132
1517,0.10131887,0.102300985,0.102966796,0.11342765,0.087047847,0.093497031,0.091511736,0.105862331,0.111830201,0.090236555
373,0.117350287,0.111068313,0.090313652,0.106941936,0.092556378,0.100285399,0.091225156,0.100356146,0.100749591,0.089153141
369,0.113455445,0.104017801,0.089736745,0.106118804,0.099526424,0.097275169,0.094745221,0.093801182,0.11014768,0.091175528
1889,0.098408583,0.118744,0.09816425,0.086358395,0.115646098,0.089900813,0.084828205,0.089008879,0.125318397,0.09362238
775,0.101182817,0.096991967,0.103399889,0.108950808,0.097821854,0.103835529,0.099679585,0.096795033,0.105845196,0.085497322
1475,0.10201213,0.086436545,0.092941869,0.120069594,0.085253478,0.115448195,0.086176943,0.107079141,0.097031076,0.107551029
1823,0.095125838,0.092897188,0.102219397,0.112761859,0.094408895,0.112590131,0.093530823,0.105954617,0.095940852,0.0945704
1873,0.100957367,0.100081255,0.093595646,0.119396971,0.101580627,0.105649932,0.089968946,0.091285473,0.105440615,0.092043169
885,0.107690645,0.098858522,0.097949927,0.102864358,0.091655531,0.105896349,0.095676523,0.094456749,0.107537243,0.097414153
263,0.104834566,0.100665552,0.098747847,0.097648265,0.09370395,0.095252552,0.119706972,0.096004981,0.098259446,0.095175868
1477,0.102663297,0.090169359,0.119285825,0.102412038,0.101919283,0.102948229,0.088847532,0.102274413,0.084533816,0.104946208
1709,0.097345525,0.092985592,0.088970688,0.098383526,0.110397305,0.11397988,0.088922702,0.09422473,0.108588324,0.106201728
847,0.10580201,0.092736389,0.095310667,0.106577186,0.096348813,0.104652857,0.087119183,0.100368509,0.103081297,0.108003088
507,0.110689114,0.076846267,0.160057447,0.101663519,0.068374268,0.128898314,0.085646777,0.101684073,0.079656466,0.086483754
1693,0.08993341,0.130076909,0.092558087,0.109757744,0.090194101,0.078401453,0.087691677,0.09487979,0.111386769,0.11512006
571,0.078931948,0.108204941,0.190217703,0.079613759,0.086226254,0.091284879,0.099129707,0.09003433,0.105935064,0.070421416
1585,0.101364387,0.098881827,0.105384767,0.099011411,0.090377457,0.106926869,0.098905389,0.09184213,0.107131914,0.100173848
937,0.103456929,0.092515167,0.104645581,0.108695101,0.095401092,0.098778093,0.095418362,0.097652692,0.105272223,0.098164759
1171,0.094033058,0.113513835,0.088986857,0.10165126,0.08574067,0.092368283,0.116390292,0.099625294,0.115455897,0.092234555
773,0.1051994,0.119142084,0.097794196,0.094068769,0.091690817,0.102534408,0.097157513,0.095418865,0.092250794,0.104743154
1727,0.098770502,0.101377723,0.100132784,0.095718345,0.094293925,0.097908584,0.10205463,0.094873199,0.106677955,0.108192352
1007,0.099700972,0.109956834,0.098157416,0.085564358,0.080723541,0.107809182,0.12762605,0.105477545,0.091860512,0.093123591
613,0.073369121,0.118873769,0.144110566,0.081515254,0.09162028,0.084093386,0.116236151,0.109238053,0.082549671,0.098393749
943,0.138852368,0.09170497,0.085324764,0.099550689,0.093180412,0.102381503,0.098575637,0.107617395,0.092092325,0.090719939
1233,0.08455709,0.104979918,0.098923155,0.106333474,0.095545217,0.092413266,0.111739188,0.100433055,0.101626019,0.103449618
1089,0.088107213,0.09800679,0.105411281,0.107163781,0.102887073,0.105121216,0.10024611,0.104463494,0.091977738,0.096615305
1737,0.172074162,0.074740127,0.081472052,0.093915154,0.081184526,0.09785135,0.076101182,0.102667006,0.105828477,0.114165963
911,0.100625571,0.094301803,0.094167075,0.094623521,0.106088416,0.095505449,0.106839816,0.093234081,0.113692254,0.100922014
273,0.055813685,0.154215612,0.115793047,0.040372581,0.059012589,0.040981901,0.117608831,0.292701163,0.051017303,0.072483288
921,0.090488481,0.096141264,0.097381946,0.091053422,0.099377187,0.097137276,0.095744419,0.095084784,0.097356321,0.1402349
1367,0.096229239,0.084522599,0.107926804,0.111491119,0.089442411,0.111255567,0.083547724,0.101536576,0.108969932,0.105078028
1303,0.109175956,0.100727633,0.101107123,0.105400666,0.090552112,0.098357469,0.089821122,0.101044316,0.099542922,0.104270681
881,0.096720182,0.10633728,0.102500216,0.101766773,0.093795498,0.107862408,0.095093067,0.092995657,0.10328424,0.099644679
609,0.110855623,0.090839234,0.094209846,0.098655691,0.093102082,0.106611477,0.098910273,0.100917873,0.109004461,0.09689344
1625,0.08587611,0.090263281,0.114473099,0.108429231,0.118885594,0.104282577,0.105375433,0.099296026,0.092037614,0.081081034
1415,0.109054051,0.100646708,0.094175471,0.106694289,0.08935653,0.095233709,0.087011773,0.093416288,0.109346008,0.115065172
1535,0.100420642,0.098889571,0.101123676,0.107644137,0.084144184,0.102177505,0.099700879,0.093252249,0.111940516,0.100706641
1695,0.100984979,0.091963551,0.091196519,0.144194097,0.092504972,0.109734933,0.09136929,0.095276508,0.094157879,0.088617272
1875,0.093711425,0.10434658,0.103348303,0.103802303,0.094443316,0.099252671,0.092648007,0.08798142,0.098641464,0.121824512
1773,0.100430651,0.097831189,0.102957221,0.097385915,0.097019401,0.101313816,0.09411565,0.106141244,0.102096804,0.100708109
229,0.118341346,0.103913239,0.097513618,0.117240466,0.08743796,0.102444832,0.083790326,0.106797458,0.097580582,0.084940172
783,0.129742264,0.109763764,0.099830041,0.094229489,0.098159223,0.107070793,0.094821122,0.086744395,0.089113481,0.090525426
953,0.097747782,0.093097573,0.096791842,0.123835984,0.093009775,0.088227352,0.091358655,0.094875805,0.106548481,0.114506752
1507,0.095084482,0.099065245,0.098397054,0.104256915,0.094501126,0.104640234,0.098486955,0.101503285,0.107575435,0.096489268
655,0.099034964,0.11267842,0.103158537,0.110793597,0.091323437,0.10072483,0.091630995,0.089752767,0.101635761,0.099266692
1629,0.117815558,0.098127122,0.091081272,0.106584451,0.094557405,0.108051463,0.086027094,0.099413385,0.101480408,0.096861842
997,0.106609257,0.091477346,0.11870039,0.098994474,0.094304802,0.104706455,0.092856956,0.098563191,0.100866964,0.092920165
1051,0.095495317,0.107550749,0.095717525,0.095441383,0.100535978,0.104329324,0.098800298,0.090360442,0.099626592,0.112142392
1539,0.09752704,0.100427071,0.09341052,0.114798405,0.093407251,0.096646916,0.098798533,0.103309549,0.098029624,0.103645091
227,0.102798821,0.093465675,0.091577888,0.103601537,0.088214539,0.113911222,0.093172941,0.103701751,0.103096332,0.106459295
1351,0.082506231,0.118922023,0.106068432,0.138930425,0.094314249,0.096735582,0.08539664,0.08376339,0.093833051,0.099529978
101,0.10287103,0.101890518,0.109103476,0.108014499,0.093776307,0.100849484,0.099794858,0.099760109,0.092492688,0.091447031
495,0.088110567,0.097644326,0.10766246,0.092963225,0.10387975,0.101863459,0.09711644,0.104654677,0.109499457,0.09660564
1627,0.088498878,0.105160355,0.093321295,0.102430033,0.093949054,0.109823985,0.092150644,0.113898547,0.111707601,0.089059607
341,0.094232357,0.109008822,0.101965029,0.104417714,0.092490684,0.106511651,0.092233254,0.099276953,0.103220776,0.096642759
1543,0.098214702,0.105709174,0.095374844,0.099135188,0.086700845,0.105132605,0.106604181,0.101615058,0.107747944,0.093765458
1323,0.102253173,0.094149018,0.170799515,0.116272756,0.071006579,0.073780203,0.081670018,0.09086346,0.063309181,0.135896097
41,0.088742933,0.099281535,0.113869122,0.098348763,0.103081299,0.105717251,0.101975407,0.091828022,0.102946037,0.094209631
213,0.122691912,0.092575367,0.096126206,0.106589436,0.090516442,0.105249088,0.090996,0.095165806,0.103656644,0.0964331
927,0.095582019,0.092045348,0.101293922,0.109072665,0.095673361,0.097316136,0.097522569,0.097148836,0.100942266,0.113402877
765,0.07343289,0.130705725,0.105280395,0.086792342,0.114761889,0.099309775,0.134856122,0.104026885,0.080723169,0.070110809
1783,0.105560052,0.094483583,0.104011726,0.105503564,0.104537498,0.097608872,0.107423116,0.099181101,0.088053226,0.093637262
1805,0.105233406,0.105499901,0.094442322,0.100794914,0.08978523,0.098610346,0.100721033,0.1001609,0.10565234,0.099099608
451,0.092739162,0.087807281,0.10619414,0.089172481,0.100819872,0.104445216,0.108228303,0.096284708,0.107676154,0.106632684
1925,0.113071122,0.095764998,0.108613277,0.111050311,0.075290324,0.103170605,0.092911884,0.09903849,0.107281954,0.093807034
967,0.113248393,0.088030356,0.098634258,0.12430983,0.088341244,0.10007929,0.086191275,0.101332792,0.113073893,0.08675867
403,0.106399525,0.100782216,0.092082964,0.104705199,0.096077162,0.10341942,0.101409091,0.101242628,0.097996256,0.095885539
815,0.095654661,0.089304031,0.09928364,0.094844748,0.104848785,0.100020969,0.119115533,0.121970421,0.087812945,0.087144266
637,0.103548443,0.092315192,0.095692326,0.101030621,0.087131587,0.106446714,0.103119526,0.102954713,0.119075269,0.08868561
1029,0.103122429,0.107677154,0.105142649,0.101765797,0.095980329,0.094787816,0.093942836,0.104034247,0.087141688,0.106405056
599,0.128930084,0.099270153,0.092292993,0.111034918,0.086624178,0.101185343,0.091595212,0.092470533,0.105374787,0.091221797
1125,0.10269284,0.103487898,0.092208838,0.102352063,0.091452256,0.114173533,0.097577974,0.097384255,0.103789712,0.094880632
127,0.120137042,0.097529107,0.109436774,0.103963864,0.093324751,0.083198926,0.084291231,0.101009079,0.089667257,0.117441971
1597,0.097724534,0.094192033,0.106480711,0.104993849,0.096609745,0.104377931,0.088069203,0.102829849,0.103322979,0.101399167
251,0.111967145,0.099020296,0.089813678,0.107146744,0.089986014,0.106470273,0.095509513,0.095088094,0.106108205,0.098890039
9,0.092296075,0.109654481,0.109244642,0.098362944,0.093023341,0.093799116,0.108487661,0.099621728,0.100663693,0.094846318
651,0.106471487,0.098391482,0.106235242,0.109994217,0.087576728,0.102549,0.094472527,0.091490258,0.108922104,0.093896954
1359,0.098638825,0.104459368,0.104146139,0.093161169,0.104954487,0.097305959,0.101374949,0.096084758,0.106114613,0.093759732
1699,0.110310576,0.107517748,0.124151099,0.104928121,0.085073726,0.100149454,0.083022335,0.088017776,0.104399711,0.092429454
869,0.105234246,0.095085194,0.095754883,0.107748146,0.096171371,0.112505117,0.069671949,0.09994349,0.096140802,0.121744802
1437,0.103019076,0.106401081,0.083309956,0.104598095,0.100516276,0.107671223,0.082642654,0.101885581,0.106584385,0.103371673
499,0.111386575,0.090779484,0.096368948,0.099870657,0.099077027,0.110247481,0.088267726,0.106831459,0.108516688,0.088653955
683,0.086923089,0.094292621,0.117513699,0.090536255,0.110096649,0.11210528,0.098588005,0.101453055,0.091661457,0.09682989
1065,0.095818701,0.111133205,0.117610973,0.09331648,0.087488859,0.098900609,0.10801836,0.099049771,0.089692464,0.098970578
1149,0.105345492,0.097081955,0.101476842,0.094642788,0.103874703,0.096711764,0.10457666,0.104414755,0.101178519,0.090696521
23,0.085560558,0.09737468,0.100511209,0.107540905,0.081920062,0.1019686,0.099246665,0.109984314,0.096668211,0.119224796
1659,0.102171806,0.105384438,0.127638764,0.09714102,0.086251601,0.090289988,0.115165516,0.098324685,0.094564116,0.083068067
271,0.096564097,0.102607168,0.102358828,0.098209336,0.097658033,0.103008784,0.095893647,0.104625648,0.102465607,0.096608852
121,0.111685516,0.10020827,0.104715025,0.101267369,0.095824573,0.102050712,0.087940118,0.10030064,0.102566288,0.09344149
973,0.112076012,0.0988946,0.097917319,0.094307581,0.095754033,0.105911476,0.098702486,0.102611652,0.103546488,0.090278352
285,0.104866212,0.090967272,0.104536954,0.116247584,0.089543525,0.090918208,0.095131577,0.104018574,0.106883774,0.09688632
569,0.099211391,0.092982685,0.086305686,0.09253987,0.081980627,0.108798027,0.082167747,0.095645365,0.10755782,0.152810782
1435,0.103268389,0.096908067,0.098663167,0.097748194,0.090785072,0.1032894,0.098277805,0.107339393,0.104996955,0.098723559
663,0.126340061,0.091809215,0.103777784,0.10932222,0.090658748,0.100359856,0.088571536,0.095826928,0.103014256,0.090319396
1151,0.092979606,0.0950088,0.10913653,0.105970404,0.093227276,0.101065578,0.094929283,0.09928843,0.105982986,0.102411106
27,0.108665376,0.097064854,0.107022076,0.097912006,0.096304632,0.104044235,0.092820414,0.113263531,0.097448334,0.085454542
257,0.120035524,0.095925418,0.088091259,0.106542475,0.093416388,0.110500156,0.091336422,0.091217407,0.118771587,0.084163364
1777,0.093663904,0.107659369,0.094841434,0.10395269,0.092052224,0.103231002,0.096364811,0.105615562,0.098969714,0.103649291
1127,0.102555282,0.100150845,0.100415294,0.108401432,0.098125567,0.102209709,0.092520226,0.104009556,0.099932928,0.09167916
311,0.091159336,0.112752073,0.099340644,0.085244888,0.099271721,0.088667198,0.120716014,0.11148944,0.101756479,0.089602206
933,0.080595279,0.122645456,0.073881099,0.10676477,0.089798528,0.098376979,0.073688551,0.096736856,0.095701431,0.161811052
1793,0.100317722,0.098949965,0.102333105,0.1032909,0.09306198,0.103571586,0.092843308,0.102836321,0.105736261,0.097058851
1307,0.107738106,0.101141983,0.101242543,0.103848979,0.097544784,0.099924467,0.098305261,0.104506829,0.095265553,0.090481495
411,0.095870256,0.100548501,0.101329239,0.09855542,0.099931064,0.105853204,0.088236047,0.10030173,0.109525495,0.099849044
1315,0.101489193,0.117475377,0.095531272,0.090185749,0.098270703,0.10119682,0.106644804,0.097525158,0.100628164,0.09105276
841,0.046378719,0.317254672,0.070204151,0.060251823,0.083565952,0.06616937,0.065771384,0.074057498,0.088044783,0.128301648
661,0.11315306,0.092443349,0.101602766,0.097328368,0.088849458,0.118033755,0.106805465,0.104417322,0.095960321,0.081406136
1937,0.104656751,0.112789233,0.096252445,0.095681171,0.099678101,0.101818984,0.089972974,0.110905702,0.103464039,0.084780601
647,0.121622599,0.0950491,0.102988245,0.099774447,0.099669014,0.099304083,0.086792956,0.096547446,0.100545877,0.097706233
29,0.100596779,0.093017552,0.111361761,0.10580455,0.092119047,0.101409483,0.100804012,0.096621876,0.100531867,0.097733073
1879,0.113758781,0.095037438,0.097161218,0.103016961,0.090807483,0.105062241,0.090631547,0.097912105,0.111011138,0.095601087
1101,0.092753737,0.093714753,0.091794191,0.109489557,0.09647225,0.123959878,0.090031855,0.089390822,0.105059399,0.10733356
519,0.099186034,0.098248989,0.099968946,0.119759635,0.09352453,0.08294644,0.07892805,0.09827551,0.113510819,0.115651045
1529,0.106426085,0.097020455,0.099560991,0.102897086,0.093060531,0.108126713,0.098364965,0.099098673,0.098229579,0.097214921
1269,0.102901894,0.096578945,0.100613685,0.093064415,0.105777944,0.101124473,0.1002851,0.095313558,0.113850429,0.090489558
1767,0.105134905,0.095007377,0.10151334,0.11049535,0.092599099,0.097607276,0.092408771,0.100905479,0.101256745,0.103071659
65,0.103523608,0.109034383,0.093954684,0.095968267,0.092258038,0.106674777,0.095960257,0.101607826,0.099299243,0.101718917
865,0.088388623,0.107427406,0.111421854,0.097911621,0.099133553,0.099260563,0.085985163,0.107882632,0.109146749,0.093441836
1349,0.08574901,0.100270796,0.097204127,0.108829433,0.093812664,0.104572383,0.087783692,0.111292291,0.106573725,0.10391188
339,0.100431566,0.102395165,0.106985133,0.092798646,0.099321394,0.103796367,0.094846671,0.103136373,0.096605189,0.099683496
1197,0.104203976,0.098610617,0.100734484,0.099851433,0.094196609,0.102609158,0.101735934,0.104658463,0.104233727,0.089165599
1705,0.085591994,0.100297077,0.10135997,0.101624158,0.096914756,0.100334867,0.103545335,0.095563213,0.099835302,0.114933328
253,0.097447315,0.100492162,0.081012667,0.107423968,0.119236296,0.104495545,0.091518478,0.096972579,0.111489746,0.089911244
1173,0.117586876,0.086298388,0.093134047,0.097108119,0.116727491,0.095663795,0.078931236,0.103864865,0.094316221,0.116368963
1747,0.097152979,0.119197456,0.108712486,0.094471077,0.092111155,0.098380896,0.097501793,0.1016852,0.096139486,0.094647471
1577,0.106820244,0.097640037,0.098725346,0.10115659,0.095603518,0.105669975,0.092314844,0.104147631,0.103180295,0.09474152
1819,0.098388538,0.10028995,0.110519501,0.106076534,0.098994367,0.113820208,0.091361251,0.095850038,0.088135672,0.096563941
287,0.078073146,0.103343821,0.102563699,0.096563589,0.106535034,0.103156009,0.103164257,0.112350429,0.086016872,0.108233144
455,0.102048071,0.099458571,0.103251519,0.099373314,0.0966565,0.105526231,0.094963253,0.096791777,0.110451586,0.091479178
901,0.116392711,0.094482931,0.094618716,0.104996451,0.094827795,0.101932785,0.091657996,0.098805494,0.097855849,0.104429272
1331,0.171897542,0.099646119,0.080238745,0.09965653,0.088224175,0.10749258,0.089547242,0.086885376,0.09021669,0.086195002
979,0.076117993,0.109936278,0.099085578,0.091150089,0.110578608,0.098949298,0.123129216,0.106346365,0.093010893,0.091695682
1921,0.125242515,0.105237486,0.095802751,0.107719318,0.100545869,0.08871502,0.098788488,0.097903919,0.085709147,0.094335487
1355,0.097206436,0.094133629,0.100863387,0.109601775,0.099803464,0.099072617,0.091664825,0.105739256,0.101776263,0.100138347
1645,0.127483585,0.089344877,0.079023682,0.071148306,0.072299944,0.096410921,0.170486851,0.149400422,0.065360652,0.079040759
201,0.113867396,0.109226043,0.128109484,0.078673353,0.081749107,0.130176617,0.104214907,0.093380774,0.08629535,0.074306969
1601,0.106770961,0.102763883,0.098467758,0.101727587,0.101342107,0.104200614,0.09503808,0.100113493,0.100212444,0.089363073
781,0.112851864,0.109716008,0.096816452,0.093112936,0.086723929,0.109762581,0.083948714,0.102133917,0.110775231,0.094158369
719,0.103256407,0.098703409,0.092365117,0.100836989,0.092921202,0.101949997,0.093369349,0.114395752,0.105234399,0.096967379
255,0.111111598,0.11672205,0.096497474,0.093483617,0.090475263,0.108757168,0.087758422,0.099301235,0.102934605,0.092958567
731,0.100137192,0.094511142,0.101403792,0.108235929,0.09916141,0.103647578,0.088788791,0.102778185,0.102256242,0.099079738
81,0.089715401,0.096592708,0.099711603,0.09990259,0.092604473,0.10078347,0.119316525,0.102308743,0.108108041,0.090956446
427,0.106272219,0.102189057,0.088305826,0.10017894,0.092509773,0.10342897,0.084450129,0.094934781,0.103141841,0.124588464
1059,0.160248823,0.093841017,0.088157236,0.094899332,0.098544531,0.094975388,0.097230492,0.085499969,0.098293745,0.088309466
1829,0.102384023,0.105878286,0.091794878,0.117426102,0.089138251,0.108100195,0.101952132,0.091289498,0.097918141,0.094118493
1615,0.097874074,0.102309286,0.101568131,0.104973393,0.102456786,0.103804774,0.08982859,0.104605597,0.104074268,0.088505101
187,0.100389631,0.105280778,0.0990333,0.098688743,0.089641086,0.101234924,0.082748684,0.1047657,0.10644413,0.111773024
1433,0.098657149,0.107569682,0.107299081,0.111439851,0.088181067,0.101271597,0.091746373,0.097929892,0.097648772,0.098256536
665,0.095333512,0.095800067,0.11129495,0.094154373,0.104401278,0.094672453,0.109535046,0.097089392,0.110183164,0.087535767
237,0.114269337,0.094246178,0.116302386,0.109153956,0.085829103,0.115107872,0.098768614,0.095711199,0.087690176,0.08292118
143,0.098574916,0.105507745,0.093124071,0.102971756,0.097253928,0.101502529,0.101049648,0.100846373,0.104354915,0.094814118
579,0.091011293,0.096602653,0.106162954,0.101515971,0.094244588,0.100908947,0.094219355,0.109338223,0.099984204,0.106011812
437,0.089372683,0.074158737,0.11246028,0.098727564,0.121957113,0.089723445,0.114209895,0.13829128,0.077203544,0.08389546
481,0.112433912,0.097378768,0.087876465,0.10772856,0.096184187,0.101120444,0.095039772,0.100408761,0.109222765,0.092606366
1707,0.08689822,0.110029789,0.104564504,0.095558128,0.105551506,0.089458758,0.099756083,0.111086328,0.101207189,0.095889495
867,0.100767626,0.110834792,0.091832006,0.104756443,0.114370151,0.096096546,0.096320101,0.09424411,0.09508713,0.095691096
1939,0.092177497,0.092740515,0.112404988,0.090745255,0.087714622,0.093340385,0.101604858,0.103181731,0.108263262,0.117826887
385,0.094599995,0.098848195,0.094167338,0.103413799,0.090478369,0.116577628,0.092361144,0.095301025,0.100309854,0.113942652
1343,0.093460007,0.089642742,0.10053526,0.103145056,0.107124193,0.108267116,0.105876863,0.094855417,0.105207326,0.091886019
1493,0.109047103,0.098777602,0.099128417,0.088893936,0.080849352,0.102685589,0.101586751,0.093244424,0.095865409,0.129921418
1385,0.123072143,0.095113487,0.094263557,0.102508506,0.089195079,0.114600992,0.092542339,0.09542842,0.102747329,0.090528148
1657,0.10764611,0.098293688,0.102836394,0.106668887,0.094499634,0.09816886,0.096604876,0.099411999,0.099343015,0.096526536
1115,0.110678858,0.091555313,0.104712118,0.108923873,0.089748852,0.114387275,0.08191016,0.096196547,0.102489052,0.099397951
1421,0.097549879,0.098491415,0.092384291,0.099369434,0.087510556,0.108295958,0.105997472,0.09254599,0.104002924,0.113852082
1779,0.09127098,0.109809738,0.118136287,0.089053871,0.096379484,0.087367258,0.094853178,0.098340083,0.106273065,0.108516055
